Time1 Bin1 Time2 Bin2 Hash
81 120 91 156 125988874
81 120 97 116 125947920
81 120 99 118 125949970
81 120 99 118 125949970
81 120 99 149 125981714
81 120 99 149 125981714
81 156 81 156 163737600
81 156 82 205 163787777
81 156 83 205 163787778
81 156 83 205 163787778
81 156 91 156 163737610
81 156 95 196 163778574
81 156 97 116 163696656
81 156 99 118 163698706
81 156 99 118 163698706
81 156 99 149 163730450
81 156 99 149 163730450
81 156 82 205 163787777
81 156 83 205 163787778
81 156 83 205 163787778
81 156 91 156 163737610
81 156 95 196 163778574
81 156 97 116 163696656
81 156 99 118 163698706
81 156 99 118 163698706
81 156 99 149 163730450
81 156 99 149 163730450
82 205 83 205 215168001
82 205 83 205 215168001
82 205 91 156 215117833
82 205 93 257 215221259
82 205 95 196 215158797
82 205 99 149 215110673
82 205 99 149 215110673
82 205 99 215 215178257
82 205 99 215 215178257
82 205 100 220 215183378
83 205 83 205 215168000
83 205 91 156 215117832
83 205 93 257 215221258
83 205 95 196 215158796
83 205 99 149 215110672
83 205 99 149 215110672
83 205 99 215 215178256
83 205 99 215 215178256
83 205 100 220 215183377
83 205 91 156 215117832
83 205 93 257 215221258
83 205 95 196 215158796
83 205 99 149 215110672
83 205 99 149 215110672
83 205 99 215 215178256
83 205 99 215 215178256
83 205 100 220 215183377
86 67 90 47 70302724
86 67 97 116 70373387
86 67 99 118 70375437
86 67 99 118 70375437
86 67 101 109 70366223
86 67 102 110 70367248
86 67 102 110 70367248
90 47 104 69 49353742
91 156 95 196 163778564
91 156 97 116 163696646
91 156 99 118 163698696
91 156 99 118 163698696
91 156 99 149 163730440
91 156 99 149 163730440
91 156 101 109 163689482
91 156 102 110 163690507
91 156 102 110 163690507
93 257 99 303 269794310
93 257 99 215 269704198
93 257 99 215 269704198
93 257 100 305 269796359
93 257 100 220 269709319
93 257 106 258 269748237
95 196 99 149 205673476
95 196 99 149 205673476
95 196 99 215 205741060
95 196 99 215 205741060
95 196 100 220 205746181
95 196 106 165 205689867
95 196 107 154 205678604
